CLIENT_ID,AGE,INCOME,REGION,PRODUCT_TYPE,CREDIT_SCORE,PREDICTED_REVENUE,RISK_CATEGORY,SCENARIO_FACTOR,NOTE
C4257,24,46109,Brno,Mortgage,848,3586,Low Risk,1.1,
C4258,54,77683,Ostrava,Personal Loan,637,4808,Medium Risk,0.9,
C4259,53,110870,Pilsen,Credit Card,776,1270,Low Risk,1,
C4260,57,93450,Prague,Mortgage,713,1264,Medium Risk,1.1,
C4261,37,58803,Brno,Personal Loan,527,6090,High Risk,1.1,
C4262,43,77434,Ostrava,Credit Card,815,2451,Low Risk,1,
C4263,41,85823,Pilsen,Mortgage,658,5743,Medium Risk,1.1,
C4264,68,108245,Prague,Personal Loan,777,4319,Low Risk,0.9,
C4265,60,115095,Brno,Credit Card,533,1346,High Risk,1,
C4266,45,56478,Ostrava,Mortgage,592,7080,High Risk,0.9,
C4267,35,76865,Pilsen,Personal Loan,582,1142,High Risk,1.1,
C4268,70,104908,Prague,Credit Card,679,9726,Medium Risk,0.9,
C4269,20,46003,Brno,Mortgage,593,4224,High Risk,1.1,
C4270,46,68301,Ostrava,Personal Loan,777,3040,Low Risk,1,
C4271,49,59313,Pilsen,Credit Card,665,4064,Medium Risk,1.1,
C4272,29,31028,Prague,Mortgage,727,5267,Medium Risk,1,
C4273,45,79984,Brno,Personal Loan,719,8358,Medium Risk,1,
C4274,25,47394,Ostrava,Credit Card,541,6805,High Risk,1.1,
C4275,60,89073,Pilsen,Mortgage,617,3831,Medium Risk,1.1,
C4276,64,92440,Prague,Personal Loan,723,8603,Medium Risk,1.1,
C4277,61,94378,Brno,Credit Card,630,1909,Medium Risk,0.9,
C4278,49,69474,Ostrava,Mortgage,680,3427,Medium Risk,1,
C4279,35,73930,Pilsen,Personal Loan,740,6357,Medium Risk,1,
C4280,60,97694,Prague,Credit Card,520,9101,High Risk,1,
C4281,60,80213,Brno,Mortgage,503,7838,High Risk,0.9,
C4282,35,57229,Ostrava,Personal Loan,718,3733,Medium Risk,1,
C4283,39,57043,Pilsen,Credit Card,503,4092,High Risk,0.9,
C4284,36,74874,Prague,Mortgage,793,6284,Low Risk,1,
C4285,43,81253,Brno,Personal Loan,592,8681,High Risk,1,
C4286,54,89180,Ostrava,Credit Card,507,2555,High Risk,1,
C4287,41,58659,Pilsen,Mortgage,542,1060,High Risk,1.1,
C4288,35,60087,Prague,Personal Loan,596,1662,High Risk,0.9,
C4289,59,114056,Brno,Credit Card,625,9259,Medium Risk,1,
C4290,68,110107,Ostrava,Mortgage,619,8264,Medium Risk,1,
C4291,45,52954,Pilsen,Personal Loan,553,7909,High Risk,1,
C4292,64,93216,Prague,Credit Card,764,6599,Low Risk,1.1,
C4293,55,77610,Brno,Mortgage,749,5101,Medium Risk,0.9,
C4294,64,105449,Ostrava,Personal Loan,665,5534,Medium Risk,0.9,
C4295,33,53579,Pilsen,Credit Card,795,8010,Low Risk,0.9,
C4296,69,87439,Prague,Mortgage,709,7686,Medium Risk,0.9,
C4297,32,55207,Brno,Personal Loan,572,8182,High Risk,1,
C4298,62,100783,Ostrava,Credit Card,630,9559,Medium Risk,1,
C4299,47,72093,Pilsen,Mortgage,806,7650,Low Risk,1,
C4300,69,75860,Prague,Personal Loan,784,5183,Low Risk,1,
C4301,28,33025,Brno,Credit Card,826,7936,Low Risk,1,
C4302,28,43059,Ostrava,Mortgage,782,7487,Low Risk,1.1,
C4303,41,53609,Pilsen,Personal Loan,569,4073,High Risk,1.1,
C4304,31,69984,Prague,Credit Card,673,9639,Medium Risk,1,
C4305,47,63329,Brno,Mortgage,609,7547,Medium Risk,1.1,
C4306,41,56819,Ostrava,Personal Loan,817,6397,Low Risk,0.9,
C4307,47,63496,Pilsen,Credit Card,585,5137,High Risk,1,
C4308,21,45621,Prague,Mortgage,512,6071,High Risk,1.1,
C4309,52,92383,Brno,Personal Loan,714,2314,Medium Risk,1,
C4310,70,86336,Ostrava,Credit Card,686,9226,Medium Risk,1.1,
C4311,31,64492,Pilsen,Mortgage,819,3491,Low Risk,0.9,
C4312,49,57960,Prague,Personal Loan,510,7695,High Risk,1.1,
C4313,44,69126,Brno,Credit Card,552,2559,High Risk,0.9,
C4314,28,39672,Ostrava,Mortgage,806,4730,Low Risk,0.9,
C4315,45,63032,Pilsen,Personal Loan,671,7176,Medium Risk,0.9,
C4316,34,73373,Prague,Credit Card,623,1052,Medium Risk,1.1,
C4317,38,73145,Brno,Mortgage,716,5412,Medium Risk,1,
C4318,42,64965,Ostrava,Personal Loan,782,5203,Low Risk,1,
C4319,27,40002,Pilsen,Credit Card,834,2216,Low Risk,1,
C4320,38,70218,Prague,Mortgage,517,3962,High Risk,1.1,
C4321,46,80088,Brno,Personal Loan,510,5459,High Risk,0.9,
C4322,38,81343,Ostrava,Credit Card,506,5704,High Risk,1.1,
C4323,29,39513,Pilsen,Mortgage,820,4715,Low Risk,1.1,
C4324,32,83768,Prague,Personal Loan,632,7934,Medium Risk,0.9,
C4325,70,113010,Brno,Credit Card,648,5507,Medium Risk,1,
C4326,64,116718,Ostrava,Mortgage,558,5550,High Risk,1,
C4327,35,55931,Pilsen,Personal Loan,649,6317,Medium Risk,1.1,
C4328,51,82924,Prague,Credit Card,689,5708,Medium Risk,1,
C4329,41,80948,Brno,Mortgage,663,8534,Medium Risk,1,
C4330,59,85345,Ostrava,Personal Loan,663,9431,Medium Risk,1.1,
C4331,30,62554,Pilsen,Credit Card,688,4518,Medium Risk,1,
C4332,64,97092,Prague,Mortgage,808,6580,Low Risk,0.9,
C4333,37,79547,Brno,Personal Loan,706,9937,Medium Risk,1,
C4334,23,34173,Ostrava,Credit Card,787,8443,Low Risk,1,
C4335,33,75446,Pilsen,Mortgage,678,8107,Medium Risk,1.1,
C4336,30,80350,Prague,Personal Loan,643,3193,Medium Risk,1.1,
C4337,43,86371,Brno,Credit Card,834,8285,Low Risk,1.1,
C4338,25,34658,Ostrava,Mortgage,786,9644,Low Risk,0.9,
C4339,35,88061,Pilsen,Personal Loan,637,2199,Medium Risk,1.1,
C4340,56,75816,Prague,Credit Card,690,9063,Medium Risk,0.9,
C4341,39,54893,Brno,Mortgage,802,9592,Low Risk,1.1,
C4342,44,73278,Ostrava,Personal Loan,562,8471,High Risk,1.1,
C4343,37,80312,Pilsen,Credit Card,589,7887,High Risk,1.1,
C4344,60,84228,Prague,Mortgage,568,7696,High Risk,0.9,
C4345,31,69690,Brno,Personal Loan,603,2476,Medium Risk,1,
C4346,21,31390,Ostrava,Credit Card,744,1619,Medium Risk,0.9,
C4347,23,34095,Pilsen,Mortgage,703,5504,Medium Risk,1,
C4348,58,106727,Prague,Personal Loan,504,2921,High Risk,1.1,
C4349,30,86749,Brno,Credit Card,817,2988,Low Risk,0.9,
C4350,23,43852,Ostrava,Mortgage,726,1443,Medium Risk,1.1,
C4351,20,37662,Pilsen,Personal Loan,640,1966,Medium Risk,1.1,
C4352,36,64702,Prague,Credit Card,709,8491,Medium Risk,1.1,
C4353,31,58629,Brno,Mortgage,643,2145,Medium Risk,1.1,
C4354,23,41126,Ostrava,Personal Loan,637,1263,Medium Risk,1,
C4355,35,60868,Pilsen,Credit Card,589,1895,High Risk,0.9,
C4356,45,60263,Prague,Mortgage,629,7253,Medium Risk,0.9,
C4357,32,65300,Brno,Personal Loan,503,7007,High Risk,1.1,
C4358,42,80354,Ostrava,Credit Card,780,4682,Low Risk,0.9,
C4359,56,97359,Pilsen,Mortgage,524,1152,High Risk,0.9,
C4360,24,40612,Prague,Personal Loan,602,9228,Medium Risk,1,
C4361,23,38418,Brno,Credit Card,609,8456,Medium Risk,1.1,
C4362,70,83743,Ostrava,Mortgage,814,1081,Low Risk,1,
C4363,22,45781,Pilsen,Personal Loan,586,4843,High Risk,1,
C4364,58,105090,Prague,Credit Card,691,3461,Medium Risk,0.9,
C4365,70,82913,Brno,Mortgage,779,9970,Low Risk,0.9,
C4366,31,77249,Ostrava,Personal Loan,638,1144,Medium Risk,1,
C4367,42,71752,Pilsen,Credit Card,659,9172,Medium Risk,0.9,
C4368,63,96714,Prague,Mortgage,624,6888,Medium Risk,1.1,
C4369,55,77445,Brno,Personal Loan,738,5706,Medium Risk,0.9,
C4370,43,51845,Ostrava,Credit Card,603,6986,Medium Risk,0.9,
C4371,56,82526,Pilsen,Mortgage,579,3536,High Risk,1.1,
C4372,69,77358,Prague,Personal Loan,586,3343,High Risk,1.1,
C4373,65,75634,Brno,Credit Card,794,7376,Low Risk,0.9,
C4374,27,45509,Ostrava,Mortgage,514,9430,High Risk,1,
C4375,53,109505,Pilsen,Personal Loan,700,5606,Medium Risk,1,
C4376,52,114269,Prague,Credit Card,517,2411,High Risk,1.1,
C4377,20,48724,Brno,Mortgage,647,9601,Medium Risk,0.9,
C4378,50,71711,Ostrava,Personal Loan,613,8055,Medium Risk,1,
C4379,62,107703,Pilsen,Credit Card,510,7127,High Risk,0.9,
C4380,70,80205,Prague,Mortgage,738,8898,Medium Risk,1,
C4381,59,118654,Brno,Personal Loan,607,6330,Medium Risk,1.1,
C4382,70,83353,Ostrava,Credit Card,794,4836,Low Risk,1,
C4383,64,75632,Pilsen,Mortgage,514,9713,High Risk,0.9,
C4384,62,86918,Prague,Personal Loan,631,1007,Medium Risk,1,
C4385,59,83073,Brno,Credit Card,772,1155,Low Risk,0.9,
C4386,25,48904,Ostrava,Mortgage,635,9639,Medium Risk,0.9,
C4387,55,85849,Pilsen,Personal Loan,835,8206,Low Risk,1,
C4388,26,49377,Prague,Credit Card,686,2028,Medium Risk,1,
C4389,22,40474,Brno,Mortgage,501,2130,High Risk,0.9,
C4390,65,90331,Ostrava,Personal Loan,572,5310,High Risk,1,
C4391,26,39622,Pilsen,Credit Card,835,4181,Low Risk,1.1,
C4392,26,32909,Prague,Mortgage,636,9540,Medium Risk,1.1,
C4393,47,89162,Brno,Personal Loan,792,3404,Low Risk,1.1,
C4394,70,99078,Ostrava,Credit Card,697,7565,Medium Risk,0.9,
C4395,23,32738,Pilsen,Mortgage,784,7209,Low Risk,1,
C4396,42,59449,Prague,Personal Loan,565,2071,High Risk,1.1,
C4397,31,88857,Brno,Credit Card,607,3672,Medium Risk,1.1,
C4398,22,35516,Ostrava,Mortgage,819,1024,Low Risk,0.9,
C4399,25,37039,Pilsen,Personal Loan,843,9320,Low Risk,1.1,
C4400,36,54216,Prague,Credit Card,847,4801,Low Risk,1,
C4401,31,72280,Brno,Mortgage,735,3349,Medium Risk,1.1,
C4402,64,78095,Ostrava,Personal Loan,654,9668,Medium Risk,1.1,
C4403,25,49589,Pilsen,Credit Card,579,6216,High Risk,1,
C4404,64,81420,Prague,Mortgage,598,1848,High Risk,1.1,
C4405,61,107806,Brno,Personal Loan,700,4732,Medium Risk,0.9,
C4406,60,78074,Ostrava,Credit Card,695,4911,Medium Risk,1.1,
C4407,43,88857,Pilsen,Mortgage,620,8397,Medium Risk,0.9,
C4408,63,93700,Prague,Personal Loan,666,2649,Medium Risk,1.1,
C4409,55,108837,Brno,Credit Card,627,8565,Medium Risk,1,
C4410,29,48400,Ostrava,Mortgage,736,6279,Medium Risk,0.9,
C4411,32,53844,Pilsen,Personal Loan,712,5607,Medium Risk,1,
C4412,54,80111,Prague,Credit Card,602,8265,Medium Risk,1.1,
C4413,48,68324,Brno,Mortgage,619,2375,Medium Risk,0.9,
C4414,26,48660,Ostrava,Personal Loan,592,5815,High Risk,1,
C4415,38,62294,Pilsen,Credit Card,700,5242,Medium Risk,1.1,
C4416,25,34268,Prague,Mortgage,640,3087,Medium Risk,1,
C4417,32,60200,Brno,Personal Loan,725,5962,Medium Risk,1,
C4418,24,44483,Ostrava,Credit Card,645,2794,Medium Risk,1.1,
C4419,25,32999,Pilsen,Mortgage,500,6590,High Risk,0.9,
C4420,54,77909,Prague,Personal Loan,804,9321,Low Risk,1.1,
C4421,69,87406,Brno,Credit Card,770,6790,Low Risk,1,
C4422,26,43732,Ostrava,Mortgage,755,3442,Low Risk,1.1,
C4423,37,78729,Pilsen,Personal Loan,610,2445,Medium Risk,1,
C4424,54,97893,Prague,Credit Card,716,3224,Medium Risk,0.9,
C4425,29,33027,Brno,Mortgage,535,6899,High Risk,1.1,
C4426,30,63411,Ostrava,Personal Loan,664,6434,Medium Risk,1,
C4427,52,79720,Pilsen,Credit Card,716,7144,Medium Risk,0.9,
C4428,53,75993,Prague,Mortgage,702,9288,Medium Risk,1,
C4429,27,44105,Brno,Personal Loan,594,8780,High Risk,1.1,
C4430,38,77469,Ostrava,Credit Card,705,2934,Medium Risk,1.1,
C4431,23,32872,Pilsen,Mortgage,635,5571,Medium Risk,1.1,
C4432,66,86129,Prague,Personal Loan,757,9647,Low Risk,1.1,
C4433,43,88813,Brno,Credit Card,566,4333,High Risk,1,
C4434,34,65079,Ostrava,Mortgage,810,9129,Low Risk,0.9,
C4435,63,85030,Pilsen,Personal Loan,655,4199,Medium Risk,0.9,
C4436,38,60107,Prague,Credit Card,838,4817,Low Risk,0.9,
C4437,70,96962,Brno,Mortgage,829,7993,Low Risk,1.1,
C4438,29,34917,Ostrava,Personal Loan,743,9534,Medium Risk,0.9,
C4439,20,40526,Pilsen,Credit Card,685,5342,Medium Risk,1,
C4440,34,60825,Prague,Mortgage,515,7587,High Risk,1,
C4441,38,56581,Brno,Personal Loan,728,2954,Medium Risk,1,
C4442,37,72745,Ostrava,Credit Card,699,3285,Medium Risk,1.1,
C4443,62,105892,Pilsen,Mortgage,775,8496,Low Risk,1,
C4444,46,67330,Prague,Personal Loan,612,1114,Medium Risk,1,
C4445,51,107036,Brno,Credit Card,650,9790,Medium Risk,1.1,
C4446,39,75010,Ostrava,Mortgage,760,7684,Low Risk,1.1,
C4447,55,83417,Pilsen,Personal Loan,673,5901,Medium Risk,0.9,
C4448,36,81004,Prague,Credit Card,560,1168,High Risk,1.1,
C4449,52,117838,Brno,Mortgage,788,1275,Low Risk,1,
C4450,60,111112,Ostrava,Personal Loan,793,7364,Low Risk,1,
C4451,69,90121,Pilsen,Credit Card,724,8242,Medium Risk,0.9,
C4452,68,113282,Prague,Mortgage,790,9799,Low Risk,1,
C4453,67,93633,Brno,Personal Loan,669,1325,Medium Risk,0.9,
C4454,47,67608,Ostrava,Credit Card,804,6423,Low Risk,1,
C4455,21,37686,Pilsen,Mortgage,687,4658,Medium Risk,1.1,
C4456,52,94818,Prague,Personal Loan,754,2596,Low Risk,0.9,
C4457,34,60068,Brno,Credit Card,636,9695,Medium Risk,1.1,
C4458,56,95505,Ostrava,Mortgage,727,8861,Medium Risk,1,
C4459,58,104418,Pilsen,Personal Loan,570,4682,High Risk,1.1,
C4460,42,77638,Prague,Credit Card,710,8861,Medium Risk,1.1,
C4461,50,89330,Brno,Mortgage,528,8292,High Risk,1,
C4462,54,96598,Ostrava,Personal Loan,609,6865,Medium Risk,1.1,
C4463,59,77645,Pilsen,Credit Card,823,5063,Low Risk,0.9,
C4464,50,83451,Prague,Mortgage,732,8232,Medium Risk,0.9,
C4465,68,84546,Brno,Personal Loan,676,5924,Medium Risk,1.1,
C4466,20,41903,Ostrava,Credit Card,505,5197,High Risk,1.1,
C4467,24,33301,Pilsen,Mortgage,556,2607,High Risk,0.9,
C4468,38,68574,Prague,Personal Loan,573,7114,High Risk,1,
C4469,59,75339,Brno,Credit Card,605,7125,Medium Risk,0.9,
C4470,55,75565,Ostrava,Mortgage,814,8355,Low Risk,1,
C4471,35,83096,Pilsen,Personal Loan,722,9184,Medium Risk,1,
C4472,61,80768,Prague,Credit Card,772,7737,Low Risk,0.9,
C4473,66,109575,Brno,Mortgage,525,9834,High Risk,0.9,
C4474,63,96841,Ostrava,Personal Loan,748,8088,Medium Risk,1,
C4475,31,69944,Pilsen,Credit Card,798,5090,Low Risk,1.1,
C4476,33,76768,Prague,Mortgage,655,6412,Medium Risk,1.1,
C4477,31,89133,Brno,Personal Loan,706,9601,Medium Risk,1.1,
C4478,23,43602,Ostrava,Credit Card,524,8078,High Risk,0.9,
C4479,42,78815,Pilsen,Mortgage,796,7645,Low Risk,1,
C4480,59,113662,Prague,Personal Loan,820,7280,Low Risk,1.1,
C4481,62,116397,Brno,Credit Card,639,2756,Medium Risk,1.1,
C4482,30,80365,Ostrava,Mortgage,782,1858,Low Risk,1.1,
C4483,33,62694,Pilsen,Personal Loan,570,6285,High Risk,1.1,
C4484,52,83515,Prague,Credit Card,827,1046,Low Risk,0.9,
C4485,70,84544,Brno,Mortgage,512,8895,High Risk,0.9,
C4486,65,103871,Ostrava,Personal Loan,586,4677,High Risk,1,
C4487,48,68913,Pilsen,Credit Card,773,4628,Low Risk,1,
C4488,37,79763,Prague,Mortgage,688,5708,Medium Risk,0.9,
C4489,52,84991,Brno,Personal Loan,775,5252,Low Risk,1.1,
C4490,64,83177,Ostrava,Credit Card,750,6872,Low Risk,1,
C4491,35,86947,Pilsen,Mortgage,654,8579,Medium Risk,1.1,
C4492,41,58133,Prague,Personal Loan,766,2845,Low Risk,1,
C4493,50,63970,Brno,Credit Card,755,5891,Low Risk,1.1,
C4494,59,85570,Ostrava,Mortgage,818,8647,Low Risk,0.9,
C4495,29,45670,Pilsen,Personal Loan,680,8789,Medium Risk,1,
C4496,58,94161,Prague,Credit Card,617,1259,Medium Risk,0.9,
C4497,33,81423,Brno,Mortgage,531,3409,High Risk,0.9,
C4498,37,75251,Ostrava,Personal Loan,645,4582,Medium Risk,1.1,
C4499,37,79054,Pilsen,Credit Card,822,3180,Low Risk,0.9,
C4500,25,43696,Prague,Mortgage,686,3380,Medium Risk,0.9,
C4501,28,32474,Brno,Personal Loan,815,6437,Low Risk,0.9,
C4502,34,55425,Ostrava,Credit Card,536,9846,High Risk,0.9,
C4503,34,64495,Pilsen,Mortgage,509,3182,High Risk,0.9,
C4504,46,60129,Prague,Personal Loan,512,6142,High Risk,1,
C4505,45,76219,Brno,Credit Card,791,1572,Low Risk,1.1,
C4506,46,72496,Ostrava,Mortgage,750,5654,Low Risk,1.1,
C4507,26,39273,Pilsen,Personal Loan,816,8667,Low Risk,1,
C4508,22,36372,Prague,Credit Card,771,8073,Low Risk,1,
C4509,32,58320,Brno,Mortgage,630,7368,Medium Risk,1.1,
C4510,64,106239,Ostrava,Personal Loan,611,8233,Medium Risk,1.1,
C4511,35,59100,Pilsen,Credit Card,655,1764,Medium Risk,1.1,
C4512,40,80301,Prague,Mortgage,591,3401,High Risk,0.9,
C4513,61,80998,Brno,Personal Loan,549,3736,High Risk,0.9,
C4514,26,45647,Ostrava,Credit Card,529,8354,High Risk,1.1,
C4515,69,119552,Pilsen,Mortgage,514,7593,High Risk,1.1,
C4516,58,109655,Prague,Personal Loan,769,9079,Low Risk,1,
C4517,39,68123,Brno,Credit Card,811,7940,Low Risk,1,
C4518,50,79274,Ostrava,Mortgage,558,8381,High Risk,1,
C4519,40,55588,Pilsen,Personal Loan,759,8215,Low Risk,1,
C4520,27,42704,Prague,Credit Card,554,5630,High Risk,1.1,
C4521,52,104926,Brno,Mortgage,673,4565,Medium Risk,1,
C4522,63,112919,Ostrava,Personal Loan,641,4500,Medium Risk,0.9,
C4523,69,98284,Pilsen,Credit Card,506,2259,High Risk,1,
C4524,51,76539,Prague,Mortgage,694,5798,Medium Risk,1.1,
C4525,53,94365,Brno,Personal Loan,588,2985,High Risk,1,
C4526,57,113634,Ostrava,Credit Card,645,2195,Medium Risk,0.9,
C4527,43,71988,Pilsen,Mortgage,701,9254,Medium Risk,1,
C4528,30,82878,Prague,Personal Loan,546,3059,High Risk,0.9,
C4529,68,91341,Brno,Credit Card,611,5908,Medium Risk,0.9,
C4530,43,59938,Ostrava,Mortgage,817,5960,Low Risk,1.1,
C4531,57,106434,Pilsen,Personal Loan,725,3890,Medium Risk,1.1,
C4532,28,35561,Prague,Credit Card,757,4783,Low Risk,0.9,
C4533,21,43809,Brno,Mortgage,634,8584,Medium Risk,1,
C4534,33,88519,Ostrava,Personal Loan,718,6365,Medium Risk,1,
C4535,26,30530,Pilsen,Credit Card,760,7393,Low Risk,1.1,
C4536,70,90478,Prague,Mortgage,656,9909,Medium Risk,0.9,
C4537,57,89260,Brno,Personal Loan,774,7901,Low Risk,1,
C4538,24,33685,Ostrava,Credit Card,687,3832,Medium Risk,1.1,
C4539,41,73526,Pilsen,Mortgage,716,5608,Medium Risk,1,
C4540,43,67892,Prague,Personal Loan,541,5049,High Risk,0.9,
C4541,54,83847,Brno,Credit Card,697,6459,Medium Risk,1,
C4542,50,70669,Ostrava,Mortgage,503,5120,High Risk,0.9,
C4543,25,47862,Pilsen,Personal Loan,751,4516,Low Risk,1,
C4544,57,94051,Prague,Credit Card,509,2951,High Risk,0.9,
C4545,33,84615,Brno,Mortgage,533,3462,High Risk,0.9,
C4546,55,119597,Ostrava,Personal Loan,780,3298,Low Risk,0.9,
C4547,27,49059,Pilsen,Credit Card,604,8927,Medium Risk,0.9,
C4548,60,81076,Prague,Mortgage,568,1874,High Risk,0.9,
C4549,52,75993,Brno,Personal Loan,641,6079,Medium Risk,0.9,
C4550,39,78677,Ostrava,Credit Card,751,8941,Low Risk,1.1,
C4551,58,94254,Pilsen,Mortgage,605,6428,Medium Risk,0.9,
C4552,38,70354,Prague,Personal Loan,684,1857,Medium Risk,1,
C4553,44,64466,Brno,Credit Card,515,9372,High Risk,0.9,
C4554,70,97252,Ostrava,Mortgage,648,8768,Medium Risk,1.1,
C4555,69,90514,Pilsen,Personal Loan,779,7371,Low Risk,1.1,
C4556,61,106746,Prague,Credit Card,745,1631,Medium Risk,1.1,
C4557,52,103434,Brno,Mortgage,541,2991,High Risk,1.1,
C4558,34,75777,Ostrava,Personal Loan,650,4720,Medium Risk,1.1,
C4559,70,101639,Pilsen,Credit Card,752,9243,Low Risk,1.1,
C4560,30,67487,Prague,Mortgage,511,8606,High Risk,0.9,
C4561,27,36947,Brno,Personal Loan,631,2141,Medium Risk,1.1,
C4562,38,79041,Ostrava,Credit Card,577,3897,High Risk,0.9,
C4563,32,57336,Pilsen,Mortgage,569,6888,High Risk,0.9,
C4564,51,82939,Prague,Personal Loan,701,8051,Medium Risk,0.9,
C4565,69,86904,Brno,Credit Card,542,4393,High Risk,0.9,
C4566,53,100726,Ostrava,Mortgage,654,3649,Medium Risk,1.1,
C4567,28,34579,Pilsen,Personal Loan,665,8170,Medium Risk,1.1,
C4568,38,52927,Prague,Credit Card,699,2740,Medium Risk,1,
C4569,56,93139,Brno,Mortgage,814,1006,Low Risk,1.1,
C4570,65,93972,Ostrava,Personal Loan,555,6076,High Risk,1,
C4571,58,106826,Pilsen,Credit Card,780,4524,Low Risk,1.1,
C4572,45,70294,Prague,Mortgage,731,2092,Medium Risk,1,
C4573,35,82061,Brno,Personal Loan,786,7445,Low Risk,0.9,
C4574,46,68502,Ostrava,Credit Card,841,5795,Low Risk,1,
C4575,20,38768,Pilsen,Mortgage,647,2309,Medium Risk,0.9,
C4576,66,119046,Prague,Personal Loan,828,4665,Low Risk,0.9,
C4577,27,34148,Brno,Credit Card,792,4448,Low Risk,0.9,
C4578,34,71489,Ostrava,Mortgage,689,1038,Medium Risk,1.1,
C4579,24,34229,Pilsen,Personal Loan,524,2139,High Risk,1,
C4580,59,98749,Prague,Credit Card,697,2499,Medium Risk,1,
C4581,52,92084,Brno,Mortgage,541,5928,High Risk,1.1,
C4582,68,116064,Ostrava,Personal Loan,641,6042,Medium Risk,0.9,
C4583,52,94893,Pilsen,Credit Card,693,6929,Medium Risk,0.9,
C4584,62,111944,Prague,Mortgage,834,5977,Low Risk,1.1,
C4585,56,99662,Brno,Personal Loan,617,7253,Medium Risk,0.9,
C4586,43,75197,Ostrava,Credit Card,676,3120,Medium Risk,1.1,
C4587,63,94316,Pilsen,Mortgage,631,9210,Medium Risk,0.9,
C4588,67,115982,Prague,Personal Loan,837,3228,Low Risk,1,
C4589,39,61329,Brno,Credit Card,580,7824,High Risk,1,
C4590,52,101092,Ostrava,Mortgage,705,8387,Medium Risk,1.1,
C4591,40,79101,Pilsen,Personal Loan,507,8178,High Risk,1,
C4592,55,85675,Prague,Credit Card,838,4666,Low Risk,0.9,
C4593,60,102450,Brno,Mortgage,710,9846,Medium Risk,0.9,
C4594,29,35313,Ostrava,Personal Loan,825,7102,Low Risk,1.1,
C4595,65,91841,Pilsen,Credit Card,797,7651,Low Risk,1,
C4596,29,35152,Prague,Mortgage,643,9619,Medium Risk,0.9,
C4597,48,68956,Brno,Personal Loan,537,4254,High Risk,1.1,
C4598,45,82710,Ostrava,Credit Card,732,1242,Medium Risk,1,
C4599,54,93474,Pilsen,Mortgage,837,4596,Low Risk,1.1,
C4600,55,109601,Prague,Personal Loan,589,9310,High Risk,0.9,
C4601,39,54657,Brno,Credit Card,847,6148,Low Risk,0.9,
C4602,39,72846,Ostrava,Mortgage,545,4392,High Risk,0.9,
C4603,34,51552,Pilsen,Personal Loan,511,2510,High Risk,1.1,
C4604,31,59960,Prague,Credit Card,805,5459,Low Risk,1.1,
C4605,55,87749,Brno,Mortgage,842,3103,Low Risk,1,
C4606,20,30325,Ostrava,Personal Loan,516,3654,High Risk,1.1,
C4607,58,80477,Pilsen,Credit Card,585,1337,High Risk,1.1,
C4608,25,47797,Prague,Mortgage,698,1481,Medium Risk,1,
C4609,49,69150,Brno,Personal Loan,558,4766,High Risk,0.9,
C4610,67,89232,Ostrava,Credit Card,570,9804,High Risk,0.9,
C4611,62,94670,Pilsen,Mortgage,604,7197,Medium Risk,1,
C4612,52,75025,Prague,Personal Loan,588,8004,High Risk,1.1,
C4613,63,111067,Brno,Credit Card,671,7066,Medium Risk,1.1,
C4614,54,77421,Ostrava,Mortgage,542,1664,High Risk,1.1,
C4615,70,81080,Pilsen,Personal Loan,510,6169,High Risk,0.9,
C4616,36,72190,Prague,Credit Card,637,3389,Medium Risk,1.1,
C4617,32,62512,Brno,Mortgage,539,7830,High Risk,0.9,
C4618,47,73984,Ostrava,Personal Loan,586,7905,High Risk,0.9,
C4619,42,84220,Pilsen,Credit Card,764,6497,Low Risk,1.1,
C4620,35,73427,Prague,Mortgage,608,9384,Medium Risk,0.9,
C4621,20,32257,Brno,Personal Loan,679,3704,Medium Risk,1,
C4622,56,76557,Ostrava,Credit Card,764,8000,Low Risk,1.1,
C4623,32,71202,Pilsen,Mortgage,665,5564,Medium Risk,1.1,
C4624,28,37725,Prague,Personal Loan,820,7103,Low Risk,1.1,
C4625,50,69094,Brno,Credit Card,536,2913,High Risk,1.1,
C4626,36,79130,Ostrava,Mortgage,554,8844,High Risk,0.9,
C4627,43,81541,Pilsen,Personal Loan,826,8329,Low Risk,1,
C4628,70,106701,Prague,Credit Card,822,7241,Low Risk,1.1,
C4629,25,34282,Brno,Mortgage,550,5201,High Risk,1.1,
C4630,70,75190,Ostrava,Personal Loan,585,6029,High Risk,0.9,
C4631,28,45687,Pilsen,Credit Card,828,2123,Low Risk,1,
C4632,46,88457,Prague,Mortgage,831,9886,Low Risk,1,
C4633,22,43615,Brno,Personal Loan,635,9342,Medium Risk,1,
C4634,70,114614,Ostrava,Credit Card,670,1117,Medium Risk,1,
C4635,45,54268,Pilsen,Mortgage,590,1649,High Risk,1.1,
C4636,36,79756,Prague,Personal Loan,510,5354,High Risk,1,
C4637,24,37835,Brno,Credit Card,503,9088,High Risk,0.9,
C4638,58,98146,Ostrava,Mortgage,806,3943,Low Risk,1,
C4639,42,57082,Pilsen,Personal Loan,747,1112,Medium Risk,0.9,
C4640,44,64747,Prague,Credit Card,591,8788,High Risk,1,
C4641,51,109997,Brno,Mortgage,787,3404,Low Risk,1,
C4642,63,82277,Ostrava,Personal Loan,581,9622,High Risk,1,
C4643,70,112404,Pilsen,Credit Card,620,5711,Medium Risk,0.9,
C4644,27,47978,Prague,Mortgage,693,8790,Medium Risk,0.9,
